,point_forecast,forecast_lower_80,forecast_upper_80,forecast_lower_95,forecast_upper_95
2025-11-30,10.083579283884559,9.358421668615781,10.808736899153336,9.358421668615781,10.808736899153336
2025-12-31,10.051268418974496,8.728663194489846,11.373873643459147,8.728663194489846,11.373873643459147
2026-01-31,10.051268418974496,8.361147646061664,11.741389191887329,8.361147646061664,11.741389191887329
